,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
155,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-14T00:00:00,CLE @ MIL,2.323902330743618
156,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-17T00:00:00,CLE @ DET,2.5482663316582914
157,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-19T00:00:00,CLE vs. MIL,3.3813811338732727
158,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-21T00:00:00,CLE vs. ATL,3.0230000000000006
159,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-23T00:00:00,CLE vs. ORL,1.5007626310772164
160,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-25T00:00:00,CLE @ TOR,2.196107292539816
161,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-27T00:00:00,CLE @ CHA,2.3890229353797854
162,LeBron James,2544,Cleveland Cavaliers,CLE,2015-11-28T00:00:00,CLE vs. BKN,2.4069365375641625
163,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-01T00:00:00,CLE vs. WAS,2.0418828563787104
164,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-04T00:00:00,CLE @ NOP,2.3832309724961847
165,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-08T00:00:00,CLE vs. POR,2.8581487603305784
166,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-11T00:00:00,CLE @ ORL,2.2777798425018414
167,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-15T00:00:00,CLE @ BOS,2.1442577030812324
168,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-17T00:00:00,CLE vs. OKC,2.7286760622633577
169,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-20T00:00:00,CLE vs. PHI,2.6019894667544436
170,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-23T00:00:00,CLE vs. NYK,2.0879178082191783
171,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-25T00:00:00,CLE @ GSW,1.8072437632409526
172,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-26T00:00:00,CLE @ POR,1.5994933837429113
173,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-28T00:00:00,CLE @ PHX,1.6364521902967502
174,LeBron James,2544,Cleveland Cavaliers,CLE,2015-12-29T00:00:00,CLE @ DEN,2.6514248328002323
175,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-02T00:00:00,CLE vs. ORL,3.0614922989161437
176,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-04T00:00:00,CLE vs. TOR,2.5757745790331343
