,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
131,James Harden,201935,Houston Rockets,HOU,2015-03-01T00:00:00,HOU vs. CLE,2.2947697756788665
132,James Harden,201935,Houston Rockets,HOU,2015-03-04T00:00:00,HOU vs. MEM,2.4486376811594206
133,James Harden,201935,Houston Rockets,HOU,2015-03-06T00:00:00,HOU vs. DET,2.8895269196822597
134,James Harden,201935,Houston Rockets,HOU,2015-03-07T00:00:00,HOU @ DEN,2.487744484538437
135,James Harden,201935,Houston Rockets,HOU,2015-03-11T00:00:00,HOU @ POR,1.6662517482517485
136,James Harden,201935,Houston Rockets,HOU,2015-03-12T00:00:00,HOU @ UTA,1.4524117647058823
137,James Harden,201935,Houston Rockets,HOU,2015-03-15T00:00:00,HOU @ LAC,2.7694661635632842
138,James Harden,201935,Houston Rockets,HOU,2015-03-17T00:00:00,HOU vs. ORL,1.7822058074131049
139,James Harden,201935,Houston Rockets,HOU,2015-03-19T00:00:00,HOU vs. DEN,2.77779701120797
140,James Harden,201935,Houston Rockets,HOU,2015-03-21T00:00:00,HOU vs. PHX,1.7566635944700457
141,James Harden,201935,Houston Rockets,HOU,2015-03-23T00:00:00,HOU @ IND,2.711222437137331
142,James Harden,201935,Houston Rockets,HOU,2015-03-25T00:00:00,HOU @ NOP,2.195507795100223
143,James Harden,201935,Houston Rockets,HOU,2015-03-27T00:00:00,HOU vs. MIN,2.8758050541516247
144,James Harden,201935,Houston Rockets,HOU,2015-03-29T00:00:00,HOU @ WAS,2.024929515418502
145,James Harden,201935,Houston Rockets,HOU,2015-03-30T00:00:00,HOU @ TOR,2.3284624505928853
146,James Harden,201935,Houston Rockets,HOU,2015-04-01T00:00:00,HOU vs. SAC,3.679926764314248
147,James Harden,201935,Houston Rockets,HOU,2015-04-02T00:00:00,HOU @ DAL,1.9708048780487808
148,James Harden,201935,Houston Rockets,HOU,2015-04-05T00:00:00,HOU @ OKC,3.056248686514887
149,James Harden,201935,Houston Rockets,HOU,2015-04-08T00:00:00,HOU @ SAS,2.439880301602262
150,James Harden,201935,Houston Rockets,HOU,2015-04-10T00:00:00,HOU vs. SAS,1.8872755417956657
151,James Harden,201935,Houston Rockets,HOU,2015-04-12T00:00:00,HOU vs. NOP,2.4376007940008826
152,James Harden,201935,Houston Rockets,HOU,2015-04-13T00:00:00,HOU @ CHA,2.217600542250339
153,James Harden,201935,Houston Rockets,HOU,2015-04-15T00:00:00,HOU vs. UTA,2.722176684881603
154,James Harden,201935,Houston Rockets,HOU,2015-10-28T00:00:00,HOU vs. DEN,2.056612918002749
155,James Harden,201935,Houston Rockets,HOU,2015-10-30T00:00:00,HOU vs. GSW,1.6834864864864865
156,James Harden,201935,Houston Rockets,HOU,2015-11-01T00:00:00,HOU @ MIA,1.424782608695652
157,James Harden,201935,Houston Rockets,HOU,2015-11-02T00:00:00,HOU vs. OKC,2.574871750433275
158,James Harden,201935,Houston Rockets,HOU,2015-11-04T00:00:00,HOU vs. ORL,1.6455801130288679
